ID	NAME	X	Y
354	A0A1M3BIT1 PitR Solirubrobacterales bacterium	0.8345755	0.32486483
355	A0A1M3CP20 PitR Chlamydiales bacterium	0.8275805	0.33153564
356	A0A1M4M5U9 PitR Proteiniborus sp.	0.82970047	0.31574783
357	A0A1M4SRV5 PitR Thermoanaerobacter uzonensis	0.8345891	0.34722838
358	A0A1M4TPW6 PitR Caldanaerobius fijiensis	0.8395497	0.35016534
359	A0A1M4TXC3 PitR Lactonifactor longoviformis	0.82226974	0.31762096
360	A0A1M4U1R3 PitR Desulforamulus putei	0.8476888	0.32340544
361	A0A1M4UHN6 PitR Desulfacinum infernum	0.7253254	0.23931736
362	A0A1M4UQ10 PitR Alkalibacter saccharofermentans	0.8379614	0.31194225
363	A0A1M4VQZ0 PitR Seinonella peptonophila	0.84193665	0.32361975
364	A0A1M4X449 PitR Desulfofundulus australicus	0.8437535	0.3210673
365	A0A1M5MCQ8 PitR Jatrophihabitans endophyticus	0.8422309	0.32912803
366	A0A1M5MLL5 PitR Thermosyntropha lipolytica	0.82784456	0.3353486
367	A0A1M5QHY7 PitR Bradyrhizobium erythrophlei	0.8171702	0.33670256
368	A0A1M5T2K9 PitR Desulfofustis glycolicus	0.73567134	0.26262864
369	A0A1M5WA25 PitR Sporobacter termitidis	0.83455074	0.32068995
370	A0A1M5ZFD8 PitR Ferrimonas marina	0.7136021	0.2483475
371	A0A1M6EVG4 PitR Parasporobacterium paucivorans	0.81802016	0.31258577
372	A0A1M6GYY9 PitR Cruoricaptor ignavus	0.8423587	0.31852454
373	A0A1M6LY87 PitR Dethiosulfatibacter aminovorans	0.85301876	0.36961555
374	A0A1M6RCC0 PitR Anaerobranca californiensis	0.7230945	0.2297898
375	A0A1M6SCU2 PitR Desulfatibacillum alkenivorans	0.71823984	0.23681903
376	A0A1M7IQR5 PitR Caldanaerovirga acetigignens	0.8220291	0.32020476
377	A0A1N5T0A7 PitR Cuniculiplasma divulgatum	0.66679436	0.47174272
378	A0A1N6SYY2 PitR Aromatoleum tolulyticum	0.82603323	0.3214824
379	A0A1Q4DBQ7 PitR Rhizobiales bacterium	0.8247044	0.33702332
380	A0A1Q5PYW8 PitR Buchananella hordeovulneris	0.83926165	0.33201396
381	A0A1Q6E4I2 PitR Eggerthella sp.	0.8183987	0.31406438
382	A0A1Q6T0H1 PitR Acetobacter sp.	0.7287588	0.24344301
383	A0A1Q6Z2Y5 PitR Ktedonobacter sp.	0.83667463	0.3280597
384	A0A1Q7LNQ9 PitR Crenarchaeota archaeon	0.7228565	0.32776067
385	A0A1Q8CKP4 PitR Actinophytocola xanthii	0.8382251	0.3321975
386	A0A1Q9JIT4 PitR Hornefia porci	0.8556346	0.37592104
387	A0A1Q9MQT2 PitR Promethearchaeota archaeon	0.6764153	0.32302025
388	A0A1Q9NWQ0 PitR Heimdallarchaeota archaeon	0.3389573	0.13252805
389	A0A1R1LKE6 PitR Motiliproteus sp.	0.72673774	0.2529151
390	A0A1S1V9U1 PitR Andreesenia angusta	0.8355505	0.31395367
391	A0A1S8AX54 PitR Natrinema saccharevitans	0.80943006	0.32446668
392	A0A1T1HB62 PitR Oceanospirillum linum	0.7214108	0.24659257
393	A0A1T4NWG8 PitR Carboxydocella sporoproducens	0.823829	0.33091834
394	A0A1T4R7I7 PitR Lysobacter spongiicola	0.7106165	0.24803694
395	A0A1T4VDG6 PitR Desulfobaculum bizertense	0.6983968	0.22791559
396	A0A1T4X1M8 PitR Paucidesulfovibrio gracilis	0.69993883	0.22370902
397	A0A1T4YMJ9 PitR Prosthecobacter debontii	0.85746574	0.31891236
398	A0A1T4YYU0 PitR Aeromicrobium choanae	0.8443393	0.3349376
399	A0A1T5ABA7 PitR Parabacteroides chartae	0.8424993	0.33797216
400	A0A1T5DSS3 PitR Soonwooa buanensis	0.83778805	0.33120647
401	A0A1T5GGT1 PitR Sphingobacterium nematocida	0.83096623	0.32842955
402	A0A1U9KLU8 PitR Neoasaia chiangmaiensis	0.81235605	0.32757723
403	A0A1V2H313 PitR Pseudoroseomonas deserti	0.82543427	0.34177187
404	A0A1V2NTE7 PitR Kribbella sp.	0.8438171	0.3329081
405	A0A1V3RG63 PitR Algoriphagus sp.	0.84345204	0.3277675
406	A0A1V4QVZ8 PitR Planctomycetales bacterium	0.825607	0.3378632
407	A0A1V4S3B5 PitR Desulfobacteraceae bacterium	0.6578036	0.20058145
408	A0A1V4SLZ5 PitR Ruminiclostridium hungatei	0.83541286	0.32159594
409	A0A1V4TQU7 PitR Methanoregula sp.	0.84553814	0.36846656
410	A0A1V4U011 PitR Methanoregulaceae archaeon	0.842943	0.3744335
411	A0A1V4VHV8 PitR Pelotomaculum sp.	0.8494326	0.32428333
412	A0A1V4XR36 PitR Syntrophaceae bacterium	0.83007246	0.3219416
413	A0A1V4Z7A6 PitR Methanocella sp.	0.7411858	0.257497
414	A0A1V5KKJ6 PitR Firmicutes bacterium	0.81796294	0.31687894
415	A0A1W1ZD52 PitR Papillibacter cinnamivorans	0.83041793	0.31367895
416	A0A1W1ZNP0 PitR Moheibacter sediminis	0.8282043	0.3362498
417	A0A1W6JX76 PitR Acidianus manzaensis	0.80411017	0.400568
418	A0A1W6ZRC1 PitR Pseudorhodoplanes sinuspersici	0.82583904	0.33561942
419	A0A1W9PRY3 PitR Anaerolinea sp.	0.84435564	0.345513
420	A0A1W9Q0H0 PitR Desulfococcus sp.	0.72683674	0.2456604
421	A0A1W9USA3 PitR Anaerolineaceae bacterium	0.83863425	0.34472877
422	A0A1X2G1S2 PitR Thermoanaerobacterium sp.	0.83203965	0.3482861
423	A0A1X7AIL1 PitR Parendozoicomonas haliclonae	0.71378976	0.253212
424	A0A1Y0EP72 PitR Comamonas serinivorans	0.822978	0.3237004
425	A0A1Y0FZP5 PitR Cellvibrio sp.	0.7216398	0.25472522
426	A0A1Y0IGS3 PitR Tumebacillus avium	0.8396089	0.3237133
427	A0A1Y3QS49 PitR Paenibacillaceae bacterium	0.8436389	0.32153484
428	A0A1Y3T335 PitR Blautia sp.	0.82302374	0.3132984
429	A0A1Y3TF12 PitR Lachnoclostridium sp.	0.8259057	0.31278872
430	A0A1Y3W2X3 PitR Drancourtella sp.	0.8274284	0.31291667
431	A0A1Y4C935 PitR Muribaculum sp.	0.84013057	0.33748683
432	A0A1Y4GEG3 PitR Cloacibacillus sp.	0.82489485	0.31514123
433	A0A1Y4HYH9 PitR Anaeromassilibacillus sp.	0.82429415	0.3122508
434	A0A1Y4LBJ5 PitR Butyricicoccus pullicaecorum	0.85018736	0.34601653
435	A0A1Y4T8H6 PitR Faecalibacterium sp.	0.829242	0.31175286
436	A0A1Y5HSR8 PitR 'Osedax' symbiont	0.7074545	0.24760853
437	A0A1Y6CSQ7 PitR Methylomagnum ishizawai	0.91056764	0.3691825
438	A0A1Z5SHW5 PitR Chitinophagaceae bacterium	0.8463824	0.3382877
439	A0A208XVQ6 PitR Pigmentiphaga sp.	0.8270212	0.3234627
440	A0A212QP98 PitR Rhodoblastus acidophilus	0.8252297	0.3339784
441	A0A218PRC6 PitR Hyphomicrobium sp.	0.8749471	0.33961126
442	A0A221STM0 PitR Deinococcus ficus	0.83141273	0.31884474
443	A0A223ZI22 PitR Methanothermobacter sp.	0.75952846	0.27698448
444	A0A224WYG5 PitR Lactococcus reticulitermitis	0.820717	0.32107967
445	A0A239HS15 PitR Actinomadura mexicana	0.8701006	0.35566157
446	A0A239QUA0 PitR Ruaniaceae bacterium	0.83438486	0.33089128
447	A0A246JU20 PitR Sphingopyxis witflariensis	0.8239746	0.3384543
448	A0A250INF9 PitR Melittangium boletus	0.8389913	0.3286851
449	A0A255RUG7 PitR Lachnotalea glycerini	0.8517092	0.31613308
450	A0A256XDD6 PitR Thermoprotei archaeon	0.7717194	0.3023459
451	A0A256XJE0 PitR Thermofilum sp.	0.72140646	0.21188667
452	A0A256Y9X9 PitR Desulfurococcales archaeon	0.74627614	0.40422115
453	A0A257ALE5 PitR ANME-1 cluster	0.8513006	0.3106206
454	A0A257M473 PitR Verrucomicrobiales bacterium	0.8607884	0.31958938
455	A0A257VUE9 PitR Acidobacteriia bacterium	0.8281463	0.33340117
456	A0A258N5U5 PitR Acidovorax sp.	0.17438142	0.05478732
457	A0A258NQB8 PitR Polaromonas sp.	0.16597068	0.049336925
458	A0A292YJD8 PitR Effusibacillus lacus	0.84139085	0.31966358
459	A0A2A2AEF2 PitR Vandammella animalimorsus	0.8190825	0.3223119
460	A0A2A2K209 PitR Diploscapter pachys	0.8218471	0.3412503
461	A0A2A2XZC1 PitR Opitutia bacterium	0.8655284	0.32677802
462	A0A2A4LZD9 PitR Cellvibrionales bacterium	0.7228703	0.24562047
463	A0A2A4MMR3 PitR SAR86 cluster	0.71977633	0.25718677
464	A0A2A4RW90 PitR Thiotrichales bacterium	0.7155778	0.24526384
465	A0A2A4TSE8 PitR Elusimicrobiota bacterium	0.8359706	0.34592906
466	A0A2A4X0I4 PitR Aerophobetes bacterium	0.7175405	0.2396006
467	A0A2A5A7F0 PitR Planctomycetota bacterium	0.7264998	0.24174106
468	A0A2A5FSP4 PitR Thiotrichaceae bacterium	0.7200186	0.24518213
469	A0A2A5GHR0 PitR Porticoccaceae bacterium	0.7235605	0.24925126
470	A0A2A5WCJ0 PitR OM182 bacterium	0.7170743	0.2429872
471	A0A2A9CXJ8 PitR Serinibacter salmoneus	0.8502318	0.3406744
472	A0A2A9EMY1 PitR Georgenia soli	0.8310503	0.33076322
473	A0A2D1SRF8 PitR Solibacillus sp.	0.83722407	0.3141359
474	A0A2D2AYI3 PitR Caulobacter mirabilis	0.8253201	0.33901495
475	A0A2D4T6W6 PitR Halieaceae bacterium	0.7061646	0.24046616
476	A0A2D5K299 PitR Woeseiaceae bacterium	0.7054705	0.2480088
477	A0A2D5LUB9 PitR Pelagibacteraceae bacterium	0.72538996	0.2439555
478	A0A2D5TY90 PitR Pseudomonadota bacterium	0.73568213	0.25807604
479	A0A2D5UGC7 PitR Nitrospinota bacterium	0.73882735	0.25921687
480	A0A2D5UT64 PitR Dehalococcoidales bacterium	0.8346951	0.3302662
481	A0A2D5Z3Q7 PitR Phycisphaeraceae bacterium	0.7558664	0.26622814
482	A0A2D5ZI88 PitR Gemmatimonadota bacterium	0.72989583	0.25923926
483	A0A2D6D0M4 PitR Poribacteria bacterium	0.733387	0.25552332
484	A0A2D6ERY0 PitR Desulfobacter sp.	0.7467391	0.2557516
485	A0A2D6GBT7 PitR Chloroflexota bacterium	0.8351961	0.32129246
486	A0A2D6IXE5 PitR Chromatiales bacterium	0.7184281	0.2575412
487	A0A2D6JBV4 PitR Methanobacteriota archaeon	0.7628528	0.28097978
488	A0A2D6JV31 PitR Rhodospirillaceae bacterium	0.7355698	0.24675989
489	A0A2D6KBY9 PitR Acidiferrobacteraceae bacterium	0.7151768	0.2528578
490	A0A2D6NAE8 PitR Dehalococcoidia bacterium	0.8403005	0.326597
491	A0A2D6R1T4 PitR Acidobacteriota bacterium	0.734449	0.25084874
492	A0A2D6WJ60 PitR Marinovum sp.	0.7524838	0.25959295
493	A0A2D8MND7 PitR Nitrososphaerota archaeon	0.85469425	0.3304161
494	A0A2D8XCI0 PitR Parvibaculum sp.	0.85501987	0.36234826
495	A0A2E1KMK7 PitR Planctomycetaceae bacterium	0.7451586	0.26357436
496	A0A2E2JD12 PitR Polycyclovorans sp.	0.7093678	0.25032344
497	A0A2E2JZC6 PitR Spongiibacteraceae bacterium	0.7210111	0.24728414
498	A0A2E2XL05 PitR Cellvibrionaceae bacterium	0.72288126	0.2524647
499	A0A2E3LWB0 PitR Waddliaceae bacterium	0.73433244	0.25365022
500	A0A2E5EUC0 PitR Actinomycetes bacterium	0.74454695	0.26643163
501	A0A2E5G0F2 PitR Lysobacterales bacterium	0.70860744	0.24232383
502	A0A2E5Y7U1 PitR Legionellaceae bacterium	0.7094141	0.24646929
503	A0A2E6ECE5 PitR Woeseia sp.	0.71725297	0.2545223
504	A0A2E6ERN0 PitR Rickettsiales bacterium	0.71854866	0.24970277
505	A0A2E8U2A7 PitR Magnetovibrio sp.	0.73687065	0.24977413
506	A0A2E8Z3V2 PitR Nocardioides sp.	0.8377804	0.33608586
507	A0A2G2AZG8 PitR Marinosulfonomonas sp.	0.7421609	0.25516152
508	A0A2G4H782 PitR Flavobacteriales bacterium	0.8372576	0.33213806
509	A0A2G4JDJ7 PitR Nitrosarchaeum sp.	0.8278755	0.33998716
510	A0A2G6BTY8 PitR Cloacimonadota bacterium	0.734058	0.2488532
511	A0A2G6JW99 PitR Micrococcales bacterium	0.8466473	0.3323621
512	A0A2G6QUT3 PitR Maribacter sp.	0.717151	0.24004556
513	A0A2G9XP13 PitR Syntrophobacteraceae bacterium	0.8300469	0.3237401
514	A0A2H6BIA1 PitR Methylopila sp.	0.8158914	0.3296902
515	A0A2H6DPX6 PitR Tetragenococcus halophilus	0.83374846	0.3104283
516	A0A2H9T7E4 PitR invertebrate metagenome	0.71390116	0.24960522
517	A0A2I0NCQ1 PitR Spirochaetae bacterium	0.73260546	0.24488707
518	A0A2I0P314 PitR Methanomicrobiales archaeon	0.8477354	0.33264992
519	A0A2I1I4H8 PitR Schaalia turicensis	0.84078985	0.32773912
520	A0A2I1IQZ5 PitR Winkia neuii	0.83586675	0.3254367
521	A0A2J6N5T6 PitR Fervidicoccus fontis	0.6990307	0.40740013
522	A0A2J6WR99 PitR Calditerrivibrio nitroreducens	0.8284246	0.32331935
523	A0A2J6WSH7 PitR Aciduliprofundum sp.	0.6586215	0.25658497
524	A0A2J8B4H2 PitR Mageeibacillus indolicus	0.825736	0.31099308
525	A0A2K1NAR5 PitR Petrotoga sp.	0.7361343	0.2582734
526	A0A2K2UF67 PitR Enteroscipio rubneri	0.82653964	0.31101948
527	A0A2K8KN35 PitR Reinekea forsetii	0.7130188	0.2432806
528	A0A2K8N857 PitR Kyrpidia spormannii	0.8306047	0.32861733
529	A0A2K9HIC0 PitR Companilactobacillus alimentarius	0.82318	0.31475902
530	A0A2M6YVV3 PitR Ignavibacteriales bacterium	0.83116496	0.3306177
531	A0A2M8S0V2 PitR Conservatibacter flavescens	0.70992225	0.25290704
532	A0A2M9EXF6 PitR Chryseomicrobium excrementi	0.8483861	0.3188639
533	A0A2N0WZX4 PitR Psychromonas sp.	0.72354996	0.2580157
534	A0A2N3PWQ3 PitR Telmatospirillum siberiense	0.8321489	0.33963448
535	A0A2N4WVJ5 PitR Novosphingobium sp.	0.8284888	0.342313
536	A0A2N5HVR1 PitR Neobacillus cucumis	0.8523446	0.3194966
537	A0A2N5M427 PitR Peribacillus deserti	0.84648025	0.3198281
538	A0A2N5Y7L4 PitR Kineobactrum sediminis	0.7193734	0.25750944
539	A0A2N5Z9H7 PitR Muiribacterium halophilum	0.7076379	0.25462118
540	A0A2N5ZNM1 PitR Salinivirgaceae bacterium	0.7485302	0.25688806
541	A0A2N6BUD2 PitR Desulfobulbaceae bacterium	0.72305787	0.24160317
542	A0A2N6N618 PitR Coxiella-like endosymbiont	0.6888349	0.23898193
543	A0A2N9NHS1 PitR Verrucomicrobiota bacterium	0.85386556	0.3200444
544	A0A2P5K4L3 PitR ANME-2 cluster	0.7225001	0.23836957
545	A0A2P6AT76 PitR Amnimonas aquatica	0.8319707	0.3379783
546	A0A2P8DBP3 PitR Taibaiella chishuiensis	0.8437541	0.33232653
547	A0A2P8DQ16 PitR Murinocardiopsis flavida	0.8510381	0.3579207
548	A0A2R4ZN21 PitR Desulfurococcaceae archaeon	0.79079384	0.53899544
549	A0A2R6DRM5 PitR Halobacteriales archaeon	0.8255021	0.3254121
550	A0A2R7RGE4 PitR Arthrobacter sp.	0.85756475	0.3395456
551	A0A2R7Y2S1 PitR Zestosphaera tikiterensis	0.7928164	0.32057506
552	A0A2S0VMQ9 PitR Saccharobesus litoralis	0.72530437	0.25592986
553	A0A2S3QIE4 PitR Sulfobacillus sp.	0.837803	0.34414878
554	A0A2S4JVT8 PitR Alkalispirochaeta sphaeroplastigenens	0.72537833	0.24264023
555	A0A2S5A290 PitR Solitalea longa	0.8359023	0.333697
556	A0A2S5TDD6 PitR Solimonas fluminis	0.8312643	0.3292288
557	A0A2S6G343 PitR Marinobacter persicus	0.85757524	0.3604446
558	A0A2S6GJ99 PitR Actinokineospora auranticolor	0.83701235	0.33294323
559	A0A2S6ID27 PitR Kineococcus xinjiangensis	0.83931977	0.33466688
560	A0A2S7SQQ9 PitR Flavipsychrobacter stenotrophus	0.84142196	0.32637924
561	A0A2S7UQJ0 PitR Psychrosphaera saromensis	0.7150739	0.25327563
562	A0A2S9QIH8 PitR Labrys okinawensis	0.8206601	0.3389316
563	A0A2T0SVE2 PitR Umezawaea tangerina	0.8371977	0.3303377
564	A0A2T1HV66 PitR Alsobacter soli	0.8229337	0.33492088
565	A0A2T4ZDU0 PitR Desmospora activa	0.8380716	0.32286465
566	A0A2T5IWT8 PitR Agitococcus lubricus	0.83269703	0.3308428
567	A0A2T6DF89 PitR Opitutus sp.	0.858091	0.32624105
568	A0A2T6E2T2 PitR Saccharospirillum sp.	0.7106095	0.24355799
569	A0A2T6NDM3 PitR gamma proteobacterium	0.73459125	0.26129195
570	A0A2U0SK74 PitR Pasteurella langaaensis	0.7212273	0.25830093
571	A0A2U2PMC3 PitR Pararcticibacter amylolyticus	0.83345366	0.3277716
572	A0A2U2SN37 PitR Ardenticatenia bacterium	0.8474444	0.34610015
573	A0A2U8E245 PitR Ereboglobus luteus	0.8612618	0.3244821
574	A0A2V1K9B2 PitR Ancrocorticia populi	0.834889	0.33298513
575	A0A2V2D6C5 PitR Oscillospiraceae bacterium	0.81681734	0.319987
576	A0A2V2G061 PitR Desulfovibrionaceae bacterium	0.85058624	0.34052545
577	A0A2V3JBR9 PitR Methanophagales archaeon	0.8514748	0.31211933
578	A0A2W2ATB4 PitR Aestuariivirga litoralis	0.83240354	0.33842397
579	A0A2W4Q2V3 PitR Bacillota bacterium	0.8466376	0.32735625
580	A0A2W5BLA8 PitR Micavibrio aeruginosavorus	0.8547862	0.32625973
581	A0A2W5F8E9 PitR Pseudopedobacter saltans	0.8365674	0.33470184
582	A0A2W5MCW2 PitR Ancylobacter novellus	0.81879926	0.33470994
583	A0A2W5T6L0 PitR Archangium gephyra	0.835603	0.34283465
584	A0A2W6C369 PitR Pseudonocardiales bacterium	0.8655775	0.34641984
585	A0A2X2YKC1 PitR Mobiluncus curtisii	0.838374	0.32691994
586	A0A2Z4FID1 PitR Bradymonas sediminis	0.73955905	0.26265866
587	A0A2Z4Y5Q3 PitR Sumerlaea chitinivorans	0.83025277	0.32471263
588	A0A316A4R0 PitR Quadrisphaera granulorum	0.8382569	0.33650973
589	A0A316C7F0 PitR Pseudaminobacter salicylatoxidans	0.8182683	0.33137387
590	A0A316FZ56 PitR Pleionea mediterranea	0.72339725	0.251408
591	A0A316NTQ7 PitR Coriobacteriia bacterium	0.8268821	0.3087351
592	A0A316PS94 PitR Eggerthellales bacterium	0.83017474	0.30949324
593	A0A316Q9E8 PitR Selenomonadales bacterium	0.8281409	0.31824717
594	A0A317JKG4 PitR Chlamydiota bacterium	0.7301669	0.25048319
595	A0A317P579 PitR Halomonas sp.	0.17112873	0.054728974
596	A0A318CKD8 PitR Mesotoga sp.	0.71416205	0.23972207
597	A0A318H4W4 PitR Sphaerotilus hippei	0.8236539	0.3269151
598	A0A321LIK9 PitR Blastocatellia bacterium	0.8418269	0.32466868
599	A0A323U7G8 PitR Meiothermus sp.	0.81969476	0.3278362
600	A0A323V103 PitR Parazoarcus communis	0.84481645	0.3557893
601	A0A328CBF2 PitR Lujinxingia litoralis	0.73965275	0.26249486
602	A0A330LLW2 PitR Moritella yayanosii	0.72568864	0.25535923
603	A0A345DC64 PitR Ephemeroptericola cinctiostellae	0.83137447	0.32625455
604	A0A345UJR8 PitR Cyclonatronum proteinivorum	0.7234725	0.23344497
605	A0A348B0T8 PitR Sulfodiicoccus acidiphilus	0.7677404	0.36005744
606	A0A349A2T5 PitR Syntrophus sp.	0.82767886	0.3217206
607	A0A349UN29 PitR Phycisphaerales bacterium	0.73962677	0.24910793
608	A0A349YQI5 PitR Lachnospiraceae bacterium	0.85738325	0.2994055
609	A0A350UGL0 PitR Bryobacterales bacterium	0.8312343	0.3266191
610	A0A351AR57 PitR Rikenellaceae bacterium	0.83664525	0.3478205
611	A0A351C9S7 PitR Bacteroidota bacterium	0.72920054	0.26063746
612	A0A351F1S9 PitR Saprospirales bacterium	0.7443943	0.24874072
613	A0A351HGA6 PitR Marinilabiliales bacterium	0.83373696	0.3373229
614	A0A351MHY3 PitR Armatimonadota bacterium	0.8463897	0.32477334
615	A0A352NA47 PitR Lentisphaeria bacterium	0.7328286	0.22646786
616	A0A353QV25 PitR Cyanobacteria bacterium	0.85214937	0.33304822
617	A0A354UZ78 PitR Acetobacteraceae bacterium	0.8274862	0.34225634
618	A0A355T5N6 PitR Rhodobiaceae bacterium	0.85469073	0.36612815
619	A0A356R649 PitR Nitrospiraceae bacterium	0.8389249	0.32695514
620	A0A363TR00 PitR Bradyrhizobiaceae bacterium	0.8165507	0.33406126
621	A0A364K5K2 PitR Thermoflavimicrobium daqui	0.8503989	0.32851082
622	A0A366F6Z2 PitR Roseiarcus fermentans	0.19825476	0.06234759
623	A0A366H2I8 PitR Roseimicrobium gellanilyticum	0.85231423	0.31997254
624	A0A366MFD7 PitR Methanocorpusculum sp.	0.83911335	0.3294077
625	A0A367Z4N3 PitR Ignavibacteriota bacterium	0.82906777	0.33194068
626	A0A368L6X7 PitR Parvibium lacunae	0.826451	0.32746175
627	A0A368NPX9 PitR Corallincola holothuriorum	0.7140875	0.25070617
628	A0A369LDC9 PitR Senegalimassilia anaerobia	0.8231721	0.31629863
629	A0A369LMM4 PitR Slackia isoflavoniconvertens	0.81867087	0.32148623
630	A0A369LTG7 PitR Gordonibacter sp.	0.8207118	0.31228474
631	A0A369NWT8 PitR Adlercreutzia equolifaciens	0.8318854	0.31092742
632	A0A370GZ76 PitR Falsibacillus pallidus	0.84687996	0.32023898
633	A0A371BJD8 PitR Sphingorhabdus pulchriflava	0.8226898	0.33140495
634	A0A374JT00 PitR Coprococcus sp.	0.8299068	0.31720248
635	A0A388SJJ8 PitR Nitratidesulfovibrio sp.	0.84091765	0.34360597
636	A0A395JLP2 PitR Arenicella xantha	0.7266483	0.2581167
637	A0A399EWX8 PitR Calidithermus terrae	0.8363631	0.3270978
638	A0A399U838 PitR Brevundimonas sp.	0.82505	0.34032434
639	A0A3A3YNV0 PitR Vallicoccus soli	0.83086604	0.3329847
640	A0A3A4B7G2 PitR Bailinhaonella thermotolerans	0.86104417	0.35764128
641	A0A3A6NJX7 PitR Desulfurivibrio sp.	0.72579193	0.24855982
642	A0A3A6Q195 PitR Halonotius pteroides	0.8334144	0.35510415
643	A0A3A8HDI0 PitR Corallococcus sp.	0.8376034	0.32587337
644	A0A3B8UAJ5 PitR Parachlamydiales bacterium	0.719445	0.23956068
645	A0A3B8XYS9 PitR Cyanothece sp.	0.7230117	0.23635833
646	A0A3B9NZK9 PitR Gallionellaceae bacterium	0.85460395	0.36168087
647	A0A3B9ZRG9 PitR Prolixibacteraceae bacterium	0.82516336	0.3337816
648	A0A3C0PGB5 PitR Fibrobacterota bacterium	0.8429121	0.34025952
649	A0A3C0UBU7 PitR Sporomusaceae bacterium	0.8196196	0.32697544
650	A0A3C1DBV2 PitR Eggerthellaceae bacterium	0.82221466	0.31101695
651	A0A3C1FGT7 PitR Propionibacteriaceae bacterium	0.83545744	0.3467646
652	A0A3C1HZF9 PitR Ornithinibacillus sp.	0.8336461	0.31619525
653	A0A3C1UA71 PitR Erysipelotrichaceae bacterium	0.83827287	0.31290382
654	A0A3D0TWJ4 PitR Acidimicrobiaceae bacterium	0.8313345	0.3407852
655	A0A3D1ZYQ2 PitR Oceanospirillaceae bacterium	0.7143271	0.24149784
656	A0A3D3APM5 PitR Spirochaetia bacterium	0.72458833	0.24399212
657	A0A3D3DJA6 PitR Limisphaerales bacterium	0.8614351	0.3263371
658	A0A3D5BT14 PitR Desulfomicrobium sp.	0.84533226	0.34273496
659	A0A3D6DDM0 PitR Thermotogota bacterium	0.73360527	0.2554657
660	A0A3D6EL33 PitR Holophagaceae bacterium	0.8428468	0.32648578
661	A0A3D9V898 PitR Thermasporomyces composti	0.8702053	0.36776745
662	A0A3G2R3J2 PitR Biomaibacter acetigenes	0.8311018	0.34638736
663	A0A3G8ZQK6 PitR Nakamurella antarctica	0.8512145	0.3366717
664	A0A3G9JX59 PitR Parolsenella catena	0.8372376	0.3173352
665	A0A3L6JC72 PitR Thorarchaeota archaeon	0.5904674	0.30492395
666	A0A3M0A6I2 PitR Umboniibacter marinipuniceus	0.7213705	0.24884377
667	A0A3M0Z579 PitR Lentisphaerota bacterium	0.7259968	0.25491038
668	A0A3M0ZPZ2 PitR Dadabacteria bacterium	0.8412016	0.32249585
669	A0A3M1AVS9 PitR Calditrichota bacterium	0.7354802	0.25321805
670	A0A3M1JTE3 PitR Neomarinimicrobiota bacterium	0.7502111	0.26075011
671	A0A3M2EP95 PitR Hydrogenedentota bacterium	0.8348053	0.34838042
672	A0A3N1HJX3 PitR Pseudokineococcus lusitanus	0.8458095	0.33712342
673	A0A3N1PJH6 PitR Gallaecimonas pentaromativorans	0.7202169	0.25138652
674	A0A3N1VSX8 PitR Desulfosoma caldarium	0.6285131	0.17211498
675	A0A3N1YC94 PitR Inmirania thermothiophila	0.8441264	0.3511505
676	A0A3N2BD22 PitR Bogoriella caseilytica	0.8730905	0.3522895
677	A0A3N2DBS6 PitR Salana multivorans	0.8448829	0.32841736
678	A0A3N2DHG9 PitR Sinobacterium caligoides	0.7168978	0.2515299
679	A0A3N5MV15 PitR Hyphomicrobiaceae bacterium	0.8285651	0.33953238
680	A0A3N5RFW0 PitR Nitrosopumilales archaeon	0.77008134	0.33353895
681	A0A3N5TC74 PitR Spirochaetales bacterium	0.83410335	0.33103716
682	A0A3N5TM28 PitR Spirochaetaceae bacterium	0.8277387	0.31795594
683	A0A3P3VNG7 PitR Aestuariirhabdus litorea	0.71341944	0.25077268
684	A0A3Q9INK4 PitR Butyricimonas faecalis	0.71962124	0.22799514
685	A0A3S0B105 PitR Neisseriaceae bacterium	0.87073934	0.33681247
686	A0A3S0GCJ1 PitR Vagococcus humatus	0.82486707	0.32338157
687	A0A3T0D562 PitR Caldicellulosiruptor changbaiensis	0.8294725	0.32193446
688	A0A402D4G2 PitR Capsulimonas corticalis	0.849205	0.32664856
689	A0A410PVF9 PitR Aminipila luticellarii	0.83282524	0.32217804
690	A0A410Q1E6 PitR Caproiciproducens sp.	0.84798306	0.34631997
691	A0A411YGI6 PitR Egibacter rhizosphaerae	0.8435805	0.35256627
692	A0A412G5S8 PitR Holdemania filiformis	0.8177202	0.3144226
693	A0A415DV96 PitR Emergencia timonensis	0.83213216	0.35466427
694	A0A418M0V2 PitR Alicyclobacillaceae bacterium	0.846081	0.34551457
695	A0A418YAU7 PitR Motilimonas pumila	0.7154613	0.25146925
696	A0A419GP29 PitR Gaiellales bacterium	0.6555208	0.19508213
697	A0A419SGB5 PitR Ammoniphilus oxalaticus	0.8444137	0.31830874
698	A0A419STA5 PitR Lacrimispora algidixylanolytica	0.83314604	0.31871724
699	A0A420ECR3 PitR Alginatibacterium sediminis	0.70968765	0.24898578
700	A0A420XN76 PitR Motilibacter peucedani	0.8416425	0.33148837
